Class,Accession,Pangolin,Collection_Date,Nuc_Completeness,Host,Length,PangoVersions
1,OM331931.1,B.1.1.529,2021-12-28,complete,Homo sapiens,29799,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OX310272.1,B.1.1.529,2021-12-20,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,ON208918.1,B.1.1.529,2022-01-25,complete,Homo sapiens,29808,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,ON208965.1,B.1.1.529,2022-01-24,complete,Homo sapiens,29802,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM288269.1,B.1.1.529,2021-12-30,complete,Homo sapiens,29752,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OX804640.1,B.1.1.529,2021-12-24,complete,Homo sapiens,29861,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OY659833.1,B.1.1.529,2022-01-01,complete,Homo sapiens,29797,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OP419358.1,B.1.1.529,2022-07-03,complete,Homo sapiens,29802,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM245453.1,B.1.1.529,2021-12-23,complete,Homo sapiens,29762,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,ON525749.1,B.1.1.529,2022-01-12,complete,Homo sapiens,29740,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,ON208869.1,B.1.1.529,2022-01-25,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM763980.1,B.1.1.529,2021-12-22,complete,Homo sapiens,29779,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM459533.1,B.1.1.529,2022-01-13,complete,Homo sapiens,29728,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM290297.1,B.1.1.529,2021-12-28,complete,Homo sapiens,29802,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OQ508377.1,B.1.1.529,2023-01-26,complete,Homo sapiens,29729,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OY694788.1,B.1.1.529,2022-02-05,complete,Homo sapiens,29621,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM294238.1,B.1.1.529,2021-12-20,complete,Homo sapiens,29806,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OX307524.1,B.1.1.529,2022-01-24,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OM280878.1,B.1.1.529,2021-12-22,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
1,OX792854.1,B.1.1.529,2022-01-07,complete,Homo sapiens,29902,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX561489.1,B.1.1.7,2021-04-14,complete,Homo sapiens,29828,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ009435.1,B.1.1.7,2021-04-01,complete,Homo sapiens,29805,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX660204.1,B.1.1.7,2021-03-31,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX468677.1,B.1.1.7,2021-01-01,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY619713.1,B.1.1.7,2021-02-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX560953.1,B.1.1.7,2021-02-09,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD976919.1,B.1.1.7,2021-01-21,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ414561.1,B.1.1.7,2021-04-01,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ279287.1,B.1.1.7,2021-05-04,complete,Homo sapiens,29808,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX559342.1,B.1.1.7,2021-01-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ056482.1,B.1.1.7,2021-04-11,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU443499.1,B.1.1.7,2021-05-19,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY602261.1,B.1.1.7,2020,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU012846.1,B.1.1.7,2021-02-16,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD989279.1,B.1.1.7,2021-02-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX552767.1,B.1.1.7,2021-01-12,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OK219790.1,B.1.1.7,2021-04-03,complete,Homo sapiens,29843,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ001898.1,B.1.1.7,2021-03-31,complete,Homo sapiens,29694,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ500850.1,B.1.1.7,2021-04-27,complete,Homo sapiens,29832,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY367447.1,B.1.1.7,2021-01-29,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD942912.1,B.1.1.7,2021-01-14,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX648601.1,B.1.1.7,2021-01-31,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY859662.1,B.1.1.7,2020,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ037554.1,B.1.1.7,2021-04-03,complete,Homo sapiens,29694,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MW990686.1,B.1.1.7,2021-04-13,complete,Homo sapiens,29881,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ280239.1,B.1.1.7,2021-04-30,complete,Homo sapiens,29847,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD946615.1,B.1.1.7,2021-01-14,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD979828.1,B.1.1.7,2021-02-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX470647.1,B.1.1.7,2020-12-28,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD989752.1,B.1.1.7,2021-02-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ003511.1,B.1.1.7,2021-03-29,complete,Homo sapiens,29694,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD932584.1,B.1.1.7,2021-01-05,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OZ289242.1,B.1.1.7,2021-02-24,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX548527.1,B.1.1.7,2021-01-12,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD965108.1,B.1.1.7,2021-01-28,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ255804.1,B.1.1.7,2021-03-12,complete,Homo sapiens,29845,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ414850.1,B.1.1.7,2021-05-06,complete,Homo sapiens,29807,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD932242.1,B.1.1.7,2021-01-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU804940.1,B.1.1.7,2020-12-07,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OZ292554.1,B.1.1.7,2021-05-07,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX638534.1,B.1.1.7,2021-04-28,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY609375.1,B.1.1.7,2021-01-31,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD978745.1,B.1.1.7,2021-01-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY312582.1,B.1.1.7,2020-11-13,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OL461522.1,B.1.1.7,2021-06-08,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU396835.1,B.1.1.7,2021-05-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD951152.1,B.1.1.7,2021-01-22,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ101514.1,B.1.1.7,2021-04-13,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ455607.1,B.1.1.7,2021-05-03,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU386939.1,B.1.1.7,2021-05-19,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ354819.1,B.1.1.7,2021-05-15,complete,Homo sapiens,29782,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MW938552.1,B.1.1.7,2021-03-08,complete,Homo sapiens,29706,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD929319.1,B.1.1.7,2021-01-06,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX885162.1,B.1.1.7,2020,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX605517.1,B.1.1.7,2021-01-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ163677.1,B.1.1.7,2021-04-22,complete,Homo sapiens,29810,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ295437.1,B.1.1.7,2021-05-06,complete,Homo sapiens,29805,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ378676.1,B.1.1.7,2021-04-23,complete,Homo sapiens,29853,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX746530.1,B.1.1.7,2020,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY613361.1,B.1.1.7,2021-01-14,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY618997.1,B.1.1.7,2021-04-05,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX581993.1,B.1.1.7,2021-02-14,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ170135.1,B.1.1.7,2021-04-12,complete,Homo sapiens,29829,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY609137.1,B.1.1.7,2020,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ664627.1,B.1.1.7,2021-07-08,complete,Homo sapiens,29781,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY715753.1,B.1.1.7,2021-01-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ163368.1,B.1.1.7,2021-04-21,complete,Homo sapiens,29806,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ009960.1,B.1.1.7,2021-04-03,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD911011.1,B.1.1.7,2020-12-13,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU792536.1,B.1.1.7,2020,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY368706.1,B.1.1.7,2020-12-28,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ500911.1,B.1.1.7,2021-05-13,complete,Homo sapiens,29797,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ083410.1,B.1.1.7,2021-03-31,complete,Homo sapiens,29848,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY899463.1,B.1.1.7,2021-02-23,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MW877066.1,B.1.1.7,2021-03-02,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU389900.1,B.1.1.7,2021-05-03,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX586942.1,B.1.1.7,2021-03-06,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ059031.1,B.1.1.7,2021-04-10,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX661375.1,B.1.1.7,2021-02-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX510905.1,B.1.1.7,2021-03-18,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY860962.1,B.1.1.7,2021-02-06,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ013767.1,B.1.1.7,2021-04-03,complete,Homo sapiens,29852,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU392209.1,B.1.1.7,2021-02-28,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD968343.1,B.1.1.7,2021-01-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX529172.1,B.1.1.7,2021-05-11,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ252539.1,B.1.1.7,2021-05-07,complete,Homo sapiens,29760,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD910483.1,B.1.1.7,2020-12-07,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX920732.1,B.1.1.7,2020,complete,Homo sapiens,29903,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD987583.1,B.1.1.7,2021-02-12,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX567113.1,B.1.1.7,2021-01-16,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ132644.1,B.1.1.7,2021-04-17,complete,Homo sapiens,29805,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ471773.1,B.1.1.7,2021-03-27,complete,Homo sapiens,29805,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY619191.1,B.1.1.7,2021-05-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX676448.1,B.1.1.7,2021-04-24,complete,Homo sapiens,29806,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU392777.1,B.1.1.7,2021-03-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ191432.1,B.1.1.7,2021-04-19,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MW905879.1,B.1.1.7,2021-03-19,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX671291.1,B.1.1.7,2021-01-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU012563.1,B.1.1.7,2021-02-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD963106.1,B.1.1.7,2021-01-24,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU393725.1,B.1.1.7,2021-05-10,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD928417.1,B.1.1.7,2021-01-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ213702.1,B.1.1.7,2021-04-13,complete,Homo sapiens,29880,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD961686.1,B.1.1.7,2021-01-26,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX699131.1,B.1.1.7,2020,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU388475.1,B.1.1.7,2021-05-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ059873.1,B.1.1.7,2021-04-10,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ291171.1,B.1.1.7,2021-05-07,complete,Homo sapiens,29807,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY913150.1,B.1.1.7,2021-01-31,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX606553.1,B.1.1.7,2021-01-27,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY618379.1,B.1.1.7,2021-01-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD990740.1,B.1.1.7,2021-02-12,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD921708.1,B.1.1.7,2020-12-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ070869.1,B.1.1.7,2021-04-10,complete,Homo sapiens,29695,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU395408.1,B.1.1.7,2021-02-11,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX596637.1,B.1.1.7,2020-12-17,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD934076.1,B.1.1.7,2021-01-08,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY934571.1,B.1.1.7,2021-01-05,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD936956.1,B.1.1.7,2021-01-11,complete,Homo sapiens,29827,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX554928.1,B.1.1.7,2021-02-22,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY960238.1,B.1.1.7,2020-11-12,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD984602.1,B.1.1.7,2021-02-04,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY604592.1,B.1.1.7,2021-01-29,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD990462.1,B.1.1.7,2021-01-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ061500.1,B.1.1.7,2021-04-12,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD965662.1,B.1.1.7,2021-01-28,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX978714.1,B.1.1.7,2020,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ340734.1,B.1.1.7,2021-05-01,complete,Homo sapiens,29775,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ270427.1,B.1.1.7,2021-04-30,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD975223.1,B.1.1.7,2021-01-27,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD996754.1,B.1.1.7,2021-02-13,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU422577.1,B.1.1.7,2020-12-22,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD916243.1,B.1.1.7,2020-12-18,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ849250.1,B.1.1.7,2021-07-08,complete,Homo sapiens,29727,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OK290174.1,B.1.1.7,2021-05-29,complete,Homo sapiens,29777,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD954479.1,B.1.1.7,2021-01-22,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ320851.1,B.1.1.7,2021-05-22,complete,Homo sapiens,29877,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ390423.1,B.1.1.7,2021-05-21,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MW931274.1,B.1.1.7,2021-03-29,complete,Homo sapiens,29817,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ058148.1,B.1.1.7,2021-04-05,complete,Homo sapiens,29853,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OK231596.1,B.1.1.7,2021-06-08,complete,Homo sapiens,29548,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ342726.1,B.1.1.7,2021-04-16,complete,Homo sapiens,29795,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ007084.1,B.1.1.7,2021-04-01,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD953216.1,B.1.1.7,2021-01-23,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY870737.1,B.1.1.7,2021-02-11,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ786088.1,B.1.1.7,2021-07-12,complete,Homo sapiens,29665,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ011085.1,B.1.1.7,2021-04-01,complete,Homo sapiens,29847,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD926622.1,B.1.1.7,2021-01-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY610173.1,B.1.1.7,2021-01-13,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU396296.1,B.1.1.7,2021-01-25,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY860018.1,B.1.1.7,2021-01-21,complete,Homo sapiens,29885,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY351736.1,B.1.1.7,2021-02-11,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX549338.1,B.1.1.7,2021-01-25,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ084999.1,B.1.1.7,2021-04-09,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ555161.1,B.1.1.7,2021-06-21,complete,Homo sapiens,29695,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD984047.1,B.1.1.7,2021-01-19,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX672413.1,B.1.1.7,2021-02-21,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD981199.1,B.1.1.7,2021-02-01,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ064836.1,B.1.1.7,2021-04-12,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD950347.1,B.1.1.7,2021-01-12,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU419398.1,B.1.1.7,2021-05-11,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD982964.1,B.1.1.7,2021-02-10,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ217479.1,B.1.1.7,2021-04-25,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,HG998590.1,B.1.1.7,2021-01-05,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OK586292.1,B.1.1.7,2021-07-13,complete,Homo sapiens,29800,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OY363705.1,B.1.1.7,2021-04-29,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD990573.1,B.1.1.7,2021-01-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD921996.1,B.1.1.7,2020-12-28,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD968674.1,B.1.1.7,2021-01-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OB995528.1,B.1.1.7,2020-11-02,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD944453.1,B.1.1.7,2020-12-31,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OK147529.1,B.1.1.7,2021-04-30,complete,Homo sapiens,29761,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ082182.1,B.1.1.7,2021-04-07,complete,Homo sapiens,29796,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD931259.1,B.1.1.7,2021-01-03,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX672043.1,B.1.1.7,2021-04-15,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OX789913.1,B.1.1.7,2020-10-23,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ045370.1,B.1.1.7,2021-04-09,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OU475381.1,B.1.1.7,2021-05-11,complete,Homo sapiens,29890,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD934881.1,B.1.1.7,2021-01-08,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ390646.1,B.1.1.7,2021-05-18,complete,Homo sapiens,29763,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,OD944629.1,B.1.1.7,2021-01-01,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
2,MZ376885.1,B.1.1.7,2021-03-28,complete,Homo sapiens,29781,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
